polity_id,year_from,year_to,longitude,latitude,elevation,sub_category,magnitude,duration
CnQingE,1769,1769,111.61388600000001,29.492246,89.1,Pestilence,No description,No description
CnQingE,1769,1769,108.63347900000001,23.520022,151.5,Pestilence,No description,No description
CnQingE,1770,1770,103.495597,36.132975,1650.7,Pestilence,Heavy,No description
CnQingE,1770,1770,103.495597,36.132975,1650.7,Pestilence,Heavy,No description
CnQingE,1770,1770,118.28158,31.710054,7.2,Pestilence,Heavy,No description
CnQingE,1770,1770,118.518423,31.187851000000002,6.0,Pestilence,Heavy,No description
CnQingE,1770,1770,118.78491899999999,30.939445000000003,11.1,Pestilence,Heavy,No description
CnQingE,1770,1770,106.988026,34.434996000000005,815.8,Pestilence,Uncertain,No description
CnQingE,1770,1770,103.879674,36.390528,1740.5,Pestilence,Uncertain,No description
CnQingE,1771,1771,119.08945,39.632731,12.0,Pestilence,Heavy,No description
CnQingE,1771,1771,105.18536200000001,35.208308,1872.3,Pestilence,Heavy,No description
CnQingE,1771,1771,121.127022,31.551683,3.5,Pestilence,Uncertain,No description
CnQingE,1771,1771,105.198178,25.839585999999997,1440.4,Pestilence,Uncertain,No description
CnQingE,1771,1771,105.198178,25.839585999999997,1440.4,Pestilence,Uncertain,No description
CnQingE,1774,1775,118.242298,26.586157,147.2,Pox,Uncertain,No description
CnQingE,1775,1776,117.391278,39.011594,2.7,Pestilence,Heavy,No description
CnQingE,1775,1775,115.573802,37.948909,24.5,Pestilence,Heavy,No description
CnQingE,1775,1775,115.909497,38.044664000000004,18.3,Pestilence,Heavy,No description
CnQingE,1776,1777,116.77862900000001,26.817175,361.6,Pestilence,Heavy,60-90 Days
CnQingE,1776,1776,118.78491899999999,30.939445000000003,11.1,Pestilence,Heavy,No description
CnQingE,1776,1776,118.78491899999999,30.939445000000003,11.1,Pestilence,Heavy,No description
CnQingE,1776,1776,101.238377,25.943693,2521.6,Pestilence,Heavy,No description
CnQingE,1777,1778,121.496292,31.406519,7.0,Pestilence,Heavy,No description
CnQingE,1777,1777,110.05831200000002,25.297679000000002,175.4,Pestilence,Heavy,No description
CnQingE,1777,1778,121.54983700000001,30.915938,4.1,Pestilence,Uncertain,No description
CnQingE,1778,1778,110.130812,21.642227,43.3,Peculiar Epidemics,Uncertain,No description
CnQingE,1779,1779,112.77543999999999,27.667837,77.5,Pestilence,Heavy,No description
CnQingE,1779,1779,111.75620500000001,29.020888,32.8,Pestilence,Heavy,No description
CnQingE,1779,1779,112.66530900000001,24.505855,448.3,Pestilence,Heavy,No description
CnQingE,1779,1779,100.007926,27.062026,3071.5,Pestilence,Heavy,No description
CnQingE,1779,1779,109.56030200000001,28.667995,288.3,Pestilence,No description,No description
CnQingE,1780,1780,114.893082,26.741134999999996,77.3,Pestilence,Heavy,No description
CnQingE,1780,1780,116.664142,37.881190000000004,13.8,Pestilence,Heavy,No description
CnQingE,1781,1782,114.32198700000001,28.208046000000003,221.6,Influenza,Moderate,No description
CnQingE,1781,1781,118.05543600000001,27.4046,242.9,Pestilence,Uncertain,No description
CnQingE,1781,1781,118.95901699999999,27.324236,768.5,Pestilence,Uncertain,No description
CnQingE,1782,1782,104.043255,29.640109000000002,403.1,Pestilence,No description,No description
CnQingE,1782,1782,120.84894399999999,37.655065,96.6,Pestilence,Uncertain,No description
CnQingE,1783,1783,120.472939,27.82982,119.1,Pestilence,Heavy,No description
CnQingE,1783,1783,119.188204,32.388233,16.0,Pestilence,No description,No description
CnQingE,1783,1783,121.843877,29.376544,514.2,Pestilence,No description,No description
CnQingE,1784,1784,121.49450800000001,31.339228000000002,6.1,Pestilence,Heavy,No description
CnQingE,1784,1784,114.807674,35.895753000000006,55.0,Pestilence,Heavy,No description
CnQingE,1784,1784,121.496292,31.406519,7.0,Pestilence,No description,No description
CnQingE,1784,1786,116.109214,34.737057,43.8,Pestilence,Uncertain,No description
CnQingE,1785,1785,121.843877,29.376544,514.2,Pox,Uncertain,No description
CnQingE,1785,1785,110.361851,38.071727,1022.9,Pestilence,Heavy,No description
CnQingE,1785,1785,121.006976,32.078142,3.8,Pestilence,Heavy,No description
CnQingE,1785,1785,120.568183,32.264155,6.5,Pestilence,Heavy,No description
CnQingE,1785,1785,115.930696,28.805688,24.6,Pestilence,Heavy,No description
CnQingE,1785,1785,121.32328500000001,30.179804999999998,7.3,Pox,No description,No description
CnQingE,1785,1786,117.26628799999999,31.834359000000003,31.4,Pestilence,No description,No description
CnQingE,1785,1785,119.404196,36.01124,61.8,Pestilence,Uncertain,No description
CnQingE,1785,1786,121.54983700000001,30.915938,4.1,Pestilence,Uncertain,No description
CnQingE,1785,1785,121.127022,31.551683,3.5,Pestilence,Uncertain,No description
CnQingE,1785,1785,115.843575,32.916121000000004,30.8,Pestilence,Uncertain,No description
CnQingE,1785,1786,118.654494,30.157804,270.3,Pestilence,Uncertain,No description
CnQingE,1785,1785,114.06785900000001,35.492828,90.9,Pestilence,Uncertain,No description
CnQingE,1786,1786,117.516503,34.850293,69.6,Pestilence,Heavy,No description
CnQingE,1786,1786,116.889881,37.226715000000006,20.3,Pestilence,Heavy,No description
CnQingE,1786,1786,116.421878,37.146913,23.2,Pestilence,Heavy,No description
CnQingE,1786,1786,119.14563700000001,36.328617,99.2,Pestilence,Heavy,No description
CnQingE,1786,1786,119.156925,36.791958,13.0,Pestilence,Heavy,No description
CnQingE,1786,1786,119.94951100000002,36.238659999999996,88.0,Pestilence,Heavy,No description
CnQingE,1786,1786,120.50741699999999,36.480518,60.4,Pestilence,Heavy,No description
CnQingE,1786,1786,117.974511,35.253409999999995,105.7,Pestilence,Heavy,No description
CnQingE,1786,1786,118.88069099999998,35.650541,114.9,Pestilence,Heavy,No description
CnQingE,1786,1786,119.31189599999999,35.396013,27.7,Pestilence,Heavy,No description
CnQingE,1786,1786,115.457071,35.281923,53.5,Pestilence,Heavy,No description
CnQingE,1786,1786,116.109214,34.737057,43.8,Pestilence,Heavy,No description
CnQingE,1786,1786,115.060585,35.174867,60.2,Pestilence,Heavy,No description
CnQingE,1786,1786,115.76952800000001,36.774602,36.0,Pestilence,Heavy,No description
CnQingE,1786,1786,121.08311699999999,31.126945000000003,4.8,Pestilence,Heavy,No description
CnQingE,1786,1786,121.496292,31.406519,7.0,Pestilence,Heavy,No description
CnQingE,1786,1786,120.80831699999999,31.655226000000003,3.7,Pestilence,Heavy,No description
CnQingE,1786,1786,120.62576100000001,31.012009999999997,4.5,Pestilence,Heavy,No description
CnQingE,1786,1786,120.33599199999999,31.567521999999997,7.1,Pestilence,Heavy,No description
CnQingE,1786,1786,120.29982,31.833935999999998,8.3,Pestilence,Heavy,No description
CnQingE,1786,1786,119.19588999999999,31.928152,38.0,Pestilence,Heavy,No description
CnQingE,1786,1786,119.981765,32.956244,1.0,Pestilence,Heavy,No description
CnQingE,1786,1786,120.061609,32.508067,5.9,Pestilence,Heavy,No description
CnQingE,1786,1786,119.28056399999998,33.503341,4.0,Pestilence,Heavy,No description
CnQingE,1786,1786,118.312504,33.963181,19.6,Pestilence,Heavy,No description
CnQingE,1786,1786,119.69293,33.708995,0.5,Pestilence,Heavy,No description
CnQingE,1786,1786,120.553937,32.784224,2.0,Pestilence,Heavy,No description
CnQingE,1786,1786,117.322622,34.311265,31.5,Pestilence,Heavy,No description
CnQingE,1786,1786,117.876958,33.944061,21.2,Pestilence,Heavy,No description
CnQingE,1786,1786,119.367906,29.483860999999997,144.4,Pestilence,Heavy,No description
CnQingE,1786,1786,120.180205,30.784307000000002,2.1,Pestilence,Heavy,No description
CnQingE,1786,1786,117.26628799999999,31.834359000000003,31.4,Pestilence,Heavy,No description
CnQingE,1786,1786,118.28158,31.710054,7.2,Pestilence,Heavy,No description
CnQingE,1786,1786,116.79441399999999,30.576520000000002,65.1,Pestilence,Heavy,No description
CnQingE,1786,1786,116.940069,30.969716,25.8,Pestilence,Heavy,No description
CnQingE,1786,1786,116.158322,32.196645000000004,25.0,Pestilence,Heavy,No description
CnQingE,1786,1786,116.81433899999999,31.306114,46.3,Pestilence,Heavy,No description
CnQingE,1786,1786,115.843575,32.916121000000004,30.8,Pestilence,Heavy,No description
CnQingE,1786,1786,115.843575,32.916121000000004,30.8,Pestilence,Heavy,No description
CnQingE,1786,1786,117.156623,33.726215,27.7,Pestilence,Heavy,No description
CnQingE,1786,1786,117.032343,33.032084999999995,17.0,Pestilence,Heavy,No description
CnQingE,1786,1786,117.649859,32.469781,57.0,Pestilence,Heavy,No description
CnQingE,1786,1786,114.43283000000001,28.997489,548.8,Pestilence,Heavy,No description
CnQingE,1786,1786,114.969381,25.280093,175.7,Pestilence,Heavy,No description
CnQingE,1786,1786,114.75516100000002,34.503741,62.5,Pestilence,Heavy,No description
CnQingE,1786,1786,115.529159,35.801377,49.5,Pestilence,Heavy,No description
CnQingE,1786,1786,113.824642,34.045349,74.0,Pestilence,Heavy,No description
CnQingE,1786,1786,113.95021399999999,33.83907,59.0,Pestilence,Heavy,No description
CnQingE,1786,1786,113.430454,32.88112,197.1,Pestilence,Heavy,No description
CnQingE,1786,1786,114.85662099999999,32.408019,48.0,Pestilence,Heavy,No description
CnQingE,1786,1786,115.695722,32.131846,38.4,Pestilence,Heavy,No description
CnQingE,1786,1786,112.54113100000001,32.967868,124.1,Pestilence,Heavy,No description
CnQingE,1786,1786,112.75974,32.089828000000004,139.7,Pestilence,Heavy,No description
CnQingE,1786,1786,118.05561000000002,36.643938,185.0,Pestilence,No description,No description
CnQingE,1786,1786,117.516503,34.850293,69.6,Pestilence,Uncertain,No description
CnQingE,1786,1786,116.70541100000001,36.722932,25.7,Pestilence,Uncertain,No description
CnQingE,1786,1786,118.842952,37.018886,7.7,Pestilence,Uncertain,No description
CnQingE,1786,1786,118.91285,36.537723,132.6,Pestilence,Uncertain,No description
CnQingE,1786,1786,119.404196,36.01124,61.8,Pestilence,Uncertain,No description
CnQingE,1786,1786,116.492433,35.711764,41.2,Pestilence,Uncertain,No description
CnQingE,1786,1786,115.52881399999998,36.529058,39.0,Pestilence,Uncertain,No description
CnQingE,1786,1786,116.168725,36.579578000000005,29.9,Pestilence,Uncertain,No description
CnQingE,1786,1786,115.54151100000001,36.134269,40.0,Pestilence,Uncertain,No description
CnQingE,1786,1786,120.95298000000001,31.323023,3.1,Pestilence,Uncertain,No description
CnQingE,1786,1786,120.092824,32.219519,3.1,Pestilence,Uncertain,No description
CnQingE,1786,1786,121.006976,32.078142,3.8,Pestilence,Uncertain,No description
CnQingE,1786,1786,120.568183,32.264155,6.5,Pestilence,Uncertain,No description
CnQingE,1786,1786,119.32889399999999,34.618598999999996,0.0,Pestilence,Uncertain,No description
CnQingE,1786,1786,119.027584,34.888509,10.5,Pestilence,Uncertain,No description
CnQingE,1786,1786,117.853489,31.254384,10.1,Pestilence,Uncertain,No description
CnQingE,1786,1786,117.32121699999999,31.269636,24.5,Pestilence,Uncertain,No description
CnQingE,1786,1786,116.000831,26.585040999999997,213.1,Pestilence,Uncertain,No description
CnQingE,1786,1786,114.440678,34.720748,66.2,Pestilence,Uncertain,No description
CnQingE,1786,1786,114.143479,34.385856,67.1,Pestilence,Uncertain,No description
CnQingE,1786,1786,113.42671299999999,34.510027,234.2,Pestilence,Uncertain,No description
CnQingE,1786,1786,115.899827,34.368241,45.1,Pestilence,Uncertain,No description
CnQingE,1786,1786,114.42149199999999,34.09855,59.0,Pestilence,Uncertain,No description
CnQingE,1786,1786,114.884114,33.705385,45.9,Pestilence,Uncertain,No description
CnQingE,1786,1786,114.840176,34.093848,54.0,Pestilence,Uncertain,No description
CnQingE,1786,1786,114.188351,34.009756,54.7,Pestilence,Uncertain,No description
CnQingE,1786,1786,114.024349,33.602869,61.0,Pestilence,Uncertain,No description
CnQingE,1786,1786,113.67203500000001,33.546535999999996,73.9,Pestilence,Uncertain,No description
CnQingE,1786,1786,113.000805,33.296358000000005,163.4,Pestilence,Uncertain,No description
CnQingE,1786,1786,112.42178500000001,34.059515000000005,473.1,Pestilence,Uncertain,No description
CnQingE,1786,1787,112.400594,25.632114,209.4,Pestilence,Uncertain,No description
CnQingE,1787,1787,114.85662099999999,32.408019,48.0,Malaria,Heavy,No description
CnQingE,1787,1787,114.351423,25.441629000000002,437.8,Pestilence,Heavy,No description
CnQingE,1787,1787,108.63347900000001,23.520022,151.5,Pestilence,Heavy,No description
CnQingE,1787,1787,110.05831200000002,25.297679000000002,175.4,Pestilence,Heavy,No description
CnQingE,1787,1787,116.81291200000001,24.754797,603.2,Pestilence,Heavy- Multiple Times,No description
CnQingE,1787,1787,116.000831,26.585040999999997,213.1,Pestilence,Uncertain,No description
CnQingE,1788,1788,113.164625,40.156114,1348.4,Pestilence,Heavy,No description
CnQingE,1788,1788,118.153456,24.744127,38.0,Pestilence,Heavy,No description
CnQingE,1788,1788,118.547427,24.728931,41.3,Pestilence,Heavy,No description
CnQingE,1788,1788,118.37502099999999,25.012417000000003,51.3,Pestilence,Heavy,No description
CnQingE,1788,1788,108.930351,23.165160999999998,101.1,Pestilence,Heavy,No description
CnQingE,1788,1788,110.074161,23.330039000000003,38.9,Pestilence,Heavy,No description
CnQingE,1788,1788,113.69756699999999,39.625756,1429.1,Pestilence,Uncertain,No description
CnQingE,1788,1788,118.368991,24.450711,19.6,Pestilence,Uncertain,No description
CnQingE,1788,1788,108.534896,24.478563,185.2,Pestilence,Uncertain,No description
CnQingE,1789,1789,114.356715,26.340542,387.9,Pestilence,Heavy,No description
CnQingE,1789,1789,114.80933999999999,26.440378999999997,140.8,Pestilence,Heavy,No description
CnQingE,1789,1789,117.413446,23.683491,5.0,Pestilence,Heavy,No description
CnQingE,1789,1789,112.920027,25.26662,204.6,Pestilence,Heavy,No description
CnQingE,1789,1789,110.96678,22.031322,82.1,Pestilence,Heavy,No description
CnQingE,1789,1789,110.699448,21.440841,1.4,Pestilence,Heavy,No description
CnQingE,1789,1789,120.479444,30.605512,9.0,Pestilence,Heavy- Multiple Times,No description
CnQingE,1789,1789,114.98886499999999,27.095623,49.0,Pestilence,Uncertain,No description
CnQingE,1789,1789,114.98886499999999,27.095623,49.0,Pestilence,Uncertain,No description
CnQingE,1789,1789,114.893082,26.741134999999996,77.3,Pestilence,Uncertain,No description
CnQingE,1790,1790,103.18836,38.826415000000004,1345.1,Pestilence,Heavy,No description
CnQingE,1790,1790,116.37595300000001,38.081701,12.9,Pestilence,Uncertain,No description
CnQingE,1791,1791,113.768075,31.003732,33.9,Pestilence,Heavy,No description
CnQingE,1791,1791,100.792112,24.389131,2156.5,Pestilence,Heavy,No description
CnQingE,1791,1791,100.175292,25.24144,2485.6,Pestilence,Heavy,No description
CnQingE,1792,1792,103.168522,29.688503000000004,1429.9,Pestilence,Heavy,No description
CnQingE,1792,1792,116.013494,29.640973,179.7,Pestilence,Uncertain,No description
CnQingE,1792,1792,116.27786599999999,29.664389,32.8,Pestilence,Uncertain,No description
CnQingE,1792,1792,115.928853,29.995718,15.9,Pestilence,Uncertain,No description
CnQingE,1793,1794,120.896588,30.899904,4.8,Pestilence,Heavy,No description
CnQingE,1793,1793,120.590028,30.449647,6.5,Pestilence,Heavy,No description
CnQingE,1793,1793,114.271101,36.931317,233.1,Pestilence,Uncertain,No description
CnQingE,1793,1793,120.80831699999999,31.655226000000003,3.7,Pestilence,Uncertain,No description
CnQingE,1793,1793,120.80831699999999,31.655226000000003,3.7,Pestilence,Uncertain,No description
CnQingE,1793,1793,121.09057,30.713245,6.4,Pestilence,Uncertain,No description
CnQingE,1793,1793,116.27786599999999,29.664389,32.8,Pestilence,Uncertain,No description
CnQingE,1794,1794,106.13456699999999,34.737282,1472.8,Pestilence,Heavy,No description
CnQingE,1794,1794,121.25135300000001,31.353075,5.7,Pestilence,Heavy,No description
CnQingE,1794,1794,121.843877,29.376544,514.2,Pestilence,Heavy,No description
CnQingE,1794,1794,121.32328500000001,30.179804999999998,7.3,Pox,No description,No description
CnQingE,1795,1795,120.472939,27.82982,119.1,Pestilence,Heavy,No description
CnQingE,1795,1795,116.44686399999999,23.266574,4.4,Pestilence,Heavy,No description
CnQingL,1821,1824,,,,Cholera,Heavy,No description
CnQingL,1830,1831,,,,Influenza,Heavy,No description
CnQingL,1840,1842,,,,Cholera,Heavy,No description
CnQingL,1855,1858,,,,Diptheria,Heavy,No description
CnQingL,1883,1896,,,,Cholera,Heavy,No description
CnQingL,1889,1890,,,,Influenza,Heavy,No description
CnQingL,1890,1890,,,,Influenza,Heavy,No description
CnQingL,1890,1890,,,,Influenza,Heavy,No description
CnQingL,1894,1894,,,,Plague,Heavy,No description
CnQingL,1894,1894,,,,Plague,Heavy,No description
CnQingL,1902,1902,,,,Cholera,Heavy,No description
CnQingL,1910,1911,,,,Plague,Heavy,No description
